state,bea,industry,census_share,share_ratio_before,factor,share_ratio_after,output_unadjusted,output_adjusted
DC,623,Nursing and residential care facilities,0.0025860537225402326,1.0547960595103376,0.9480505648307259,0.9999999999999998,897.2190507208395,850.6090278127796
DC,624,Social assistance,0.011269557044706186,0.5284593496222546,1.8922931361036666,1.0000000000000004,2020.7630706064754,3823.876088200402
DC,711AS,"Performing arts, spectator sports, museums, and related activities",0.010769073522178426,0.6932894762871924,1.4424340998347136,1.0000243816531962,2333.550683819579,3365.9930800339744
DC,713,"Amusements, gambling, and recreation industries",0.0012870216790738305,1.184858233706657,0.8487218595373447,1.0056150833996478,381.38652552926527,323.691081149685
DC,721,Accommodation,0.008154496808980996,1.2266028345788662,0.8154504408060802,1.0002338221513236,3846.5668554860094,3136.684637896124
DC,722,Food services and drinking places,0.0051790977733754,1.1211627557268273,0.8919311624401225,1.0000000000000009,7700.232386953833,6868.077223954811
DC,81,"Other services, except government",0.04421106668058616,0.4801786708944349,2.003511442720874,0.9620434616875008,21122.693199748894,42319.557526779296
DC,ORE,Other real estate,0.007334934765848136,0.6224653955905503,1.6062486110179177,0.9998341770740404,8499.28953447894,13651.97200939592
DE,22,Utilities,0.0028129576248072225,1.1987607009203396,0.8367148723631297,1.0030209068644982,2239.5249767644987,1873.8438550875485
DE,23,Construction,0.002950448105102375,1.0216856179669538,0.9787746665064095,1.0000000000000004,7121.197331401989,6970.047543169315
DE,325,Chemical products,0.006981557881208684,0.8076707968650879,1.2402029793079135,1.0016757285720785,6114.428461027887,7583.132394131886
DE,326,Plastics and rubber products,0.0021877411922882773,0.922476636551826,1.0844180320295407,1.0003502988027608,584.4908171413362,633.8323816637459
DE,332,Fabricated metal products,0.0011425317329998366,0.514419143935135,1.9447625433346805,1.0004230826993423,272.3057151945711,529.5699552463633
DE,334,Computer and electronic products,0.0030020536715281714,0.6687952331269075,1.5480987394066936,1.035361057324971,752.2917405345753,1164.6218951876435
DE,335,"Electrical equipment, appliances, and components",0.007109687174329589,0.22896592306919605,2.006560727411289,0.45943402914612325,281.60528701501755,565.0581095557184
DE,337,Furniture and related products,0.0030626391008507312,1.0455854603938777,0.9564019756197597,1.0000000000000007,274.370386996904,262.40838017539704
DE,339,Miscellaneous manufacturing,0.004854896085798242,0.4964876042497636,2.003731753579353,0.9948279778937904,309.4060774047839,619.9667820463966
DE,42,Wholesale trade,0.0029027970553642682,0.5989219407743027,1.6695680586672663,0.9999409419517842,4939.709029687589,8247.180415076673
DE,441,Motor vehicle and parts dealers,0.003165250242332719,0.7365418676944017,1.3539716853444779,0.9972568339289587,1280.8101422400964,1734.1806668951237
DE,445,Food and beverage stores,0.0035461914104528377,0.6886572587295269,1.4521011538379125,0.9999999999999999,872.3985955097747,1266.8110071463182
DE,452,General merchandise stores,0.0034857413015346177,0.5877707279929155,1.7013436572704805,0.9999999999999999,646.8475699211787,1100.510010306221
DE,484,Truck transportation,0.0014953258380651759,1.0030255974209346,0.9969835292053225,1,798.0755072379061,795.6681357783756
DE,485,Transit and ground passenger transportation,0.0027521504788365955,0.9413665554308314,1.0668137149315848,1.0042627521115146,368.60338207745815,393.2311433703995
DE,487OS,Other transportation and support activities,0.002652014350771509,0.9293780397756655,1.0759884107455142,0.9999999999999993,874.9194511493007,941.4031897724736
DE,493,Warehousing and storage,0.0027964955888050928,2.05848337855142,0.5008061872059448,1.030901212239148,1074.283625527435,715.836
DE,4A0,Other retail,0.003625667978997452,0.7245097551792384,1.3764099274532757,0.9972224195654465,4230.431066061093,5822.807316733232
DE,511,"Publishing industries, except internet (includes software)",0.00229694491085628,0.2844319849972613,1.9991629462204399,0.5686258851264531,502.7434325120601,1005.066041733787
DE,512,Motion picture and sound recording industries,0.001079600456557059,0.24580325434769612,2.0273324354277844,0.4983249102727897,70.5435641479974,143.0152557079157
DE,521CI,"Federal Reserve banks, credit intermediation, and related activities",0.026301024491368962,0.7187828014987079,1.4425774577147599,1.0368998664350988,26614.972674235927,38394.15961754707
DE,523,"Securities, commodity contracts, and investments",0.005730573028552736,0.7505552009029094,1.3319640707276905,0.9997125607004788,3506.6679916404623,4670.755772835925
DE,524,Insurance carriers and related activities,0.0021628340228547413,3.8539824674151406,0.496717852014944,1.9143418929177027,12003.970152275535,6406.416
DE,532RL,Rental and leasing services and lessors of intangible assets,0.01887958494921167,1.518160441852073,0.6518234555714891,0.9895725853199574,18548.246348405588,12090.182029608985
DE,5412OP,"Miscellaneous professional, scientific, and technical services",0.003950150610285005,0.5436845122593135,1.8393019801951698,1.0000000000000007,4738.1046831376825,8714.805326067148
DE,5415,Computer systems design and related services,0.004207982806504828,0.4430840318961206,2.001101242178431,0.8866560066167549,1225.7391222134775,2452.8280800480893
DE,561,Administrative and support services,0.002339789477322137,1.3834032469537758,0.7228756641997042,1.0000285409977376,4179.91606528035,3021.559601988547
DE,562,Waste management and remediation services,0.002913472635373669,1.016835730483832,0.9832551693480854,0.9998089883760644,463.9548550609852,456.18600958285543
DE,621,Ambulatory health care services,0.0031298430687643802,0.804116264739851,1.2436012599788935,1.0000000000000002,3842.946851143703,4779.09354611423
DE,622,Hospitals,0.004230942179438036,1.3102215763233327,0.7633074380504654,1.0001018747018053,6363.946876703691,4857.647986345955
DE,623,Nursing and residential care facilities,0.003860818621618504,0.926132337778958,1.0797592948737653,0.9999999999999997,1092.7998941513536,1179.9608431469908
DE,624,Social assistance,0.002682505867018067,1.0778242779876173,0.9277950222712359,1.0000000000000004,957.3637746006575,888.2373445772915
DE,711AS,"Performing arts, spectator sports, museums, and related activities",0.0024982224922935996,0.44509886286877753,2.0000487633063924,0.8902194302297799,308.0345950807036,616.0842109467466
DE,713,"Amusements, gambling, and recreation industries",0.004211068527964979,0.7557688536703279,1.3305855070845574,1.0056150833996478,707.1042590286426,940.8626790612766
DE,721,Accommodation,0.0018724358991138066,1.0342763892525608,0.9670856190328019,1.0002338221513238,658.4048655934778,636.7338770166772
DE,722,Food services and drinking places,0.0031051793399404543,0.9465325252034926,1.056487731137409,1.0000000000000007,3795.727500945679,4010.139535489968
DE,81,"Other services, except government",0.0027238749897270623,0.8494640142277783,1.1792797629821934,1.001755721360437,2382.01613278135,2809.0634204861512
DE,ORE,Other real estate,0.0025365668625114846,1.2760069535270908,0.7835648342748727,0.9998341770740404,6429.821756013958,5038.182218668048
FL,211,Oil and gas extraction,3.694829670121096e-5,4.591758854233109,0.5172142205530575,2.3749229767597777,111.94491919105461,61.302
FL,212,"Mining, except oil and gas",0.021053857262333813,0.7833660258605916,1.2760384736588046,0.9996051879553131,2071.7696095994997,2643.6577304060434
FL,213,Support activities for mining,5.427366492656281e-4,2.263996996454461,0.49991166824720007,1.1317985154041998,140.86244374877714,99.042
FL,22,Utilities,0.04276631406313606,1.483448327151821,0.6761414526586643,1.0030209068644982,44914.67859982308,31949.052
FL,23,Construction,0.07018824736788269,1.010185704097102,0.9899169983738724,1.0000000000000004,169901.51043483106,168188.3932288351
FL,311FT,Food and beverage and tobacco products,0.021836224212427355,1.199085146090414,0.8339691332683704,0.9999999999999999,27889.799061160316,23259.23155006488
FL,315AL,Apparel and leather and allied products,0.033882024485997454,1.0353183949040734,0.9696763428350182,1.0039237548404032,616.585690140845,597.8885570601803
FL,321,Wood products,0.03569395026728279,1.1673603319307022,0.8566335283520349,1.0000000000000002,7125.3578472736635,6103.820433480898
FL,322,Paper products,0.026804302479760667,0.9413795624708381,1.062812921510007,1.0005103630394432,5278.095749919708,5609.628363981717
FL,323,Printing and related support activities,0.059380332121320975,0.8033409954214548,1.244801405255526,1,4061.0051843210454,5055.144960192814
FL,325,Chemical products,0.02257638981527399,0.9903492514083182,1.0114368513407301,1.0016757285720785,21186.039761276654,21428.341348525173
FL,326,Plastics and rubber products,0.019850849336245847,1.1005785054560324,0.9089313427834562,1.0003502988027608,7160.318206015439,6508.237641750441
FL,327,Nonmetallic mineral products,0.054227323621739446,1.0433992479839358,0.9584059044821123,1.0000000000000002,9597.964800333644,9198.746135651243
FL,331,Primary metals,0.010293123886446837,0.950946603000426,1.0535506924199183,1.001870452045468,3147.138402743053,3315.6698433512593
FL,332,Fabricated metal products,0.025544400890211445,1.129385826066865,0.8858116151354218,1.0004230826993425,12788.757824196799,11328.430223827529
FL,333,Machinery,0.021935443045843057,1.269020262199445,0.7883347130235263,1.0004127242220395,12866.001909248327,10142.715922887422
FL,334,Computer and electronic products,0.03434755389251947,0.8880911622784712,1.1658274525203776,1.035361057324971,12769.074042097403,14886.537061542496
FL,335,"Electrical equipment, appliances, and components",0.01975090498018766,1.1091997858048352,0.9045082559023974,1.0032803637056444,3654.4635913337097,3305.4924892560653
FL,3361MV,"Motor vehicles, bodies and trailers, and parts",0.00507352108267879,1.4511888200367886,0.6878032041004383,0.9981323201760377,3595.503319577344,2472.9987035590593
FL,337,Furniture and related products,0.026148422667481776,1.1213038693810369,0.8918189148424179,1.0000000000000007,2536.9864551083588,2262.532507364649
FL,339,Miscellaneous manufacturing,0.045068823954625394,1.1625174047417306,0.8618072062432948,1.0018658767896762,9244.748824556,7967.191156911589
FL,42,Wholesale trade,0.04871558193978841,1.291657881380161,0.774153091438832,0.999940941951784,185630.46754231967,143706.40031312255
FL,441,Motor vehicle and parts dealers,0.08741168299286889,0.8771588714522442,1.1369170014525158,0.9972568339289585,41832.019804084506,47559.534520362016
FL,445,Food and beverage stores,0.07188689840975486,1.071941616182161,0.9328866282490372,0.9999999999999998,27337.094660429546,25502.41006389288
FL,452,General merchandise stores,0.057641520664725596,1.1536388112100027,0.8668224320150448,0.9999999999999999,20849.03491737664,18072.41115224701
FL,481,Air transportation,0.08604416689904593,1.1634375696742707,0.8670517897640924,1.0087606270648626,30000.626417313855,26012.096829175887
FL,483,Water transportation,0.4749960578603659,0.6553418354931386,1.4619900960314085,0.9581032730060135,21011.729457395988,30718.940367204334
FL,484,Truck transportation,0.04331150449495284,1.1246715214589975,0.889148503291641,0.9999999999999999,25836.50754885343,22972.492017346212
FL,485,Transit and ground passenger transportation,0.038137760761214196,0.823448559312184,1.2195816493386822,1.0042627521115146,4637.889140757736,5656.284487735283
FL,486,Pipeline transportation,0.008537472267429106,0.3792206890530828,2.2005484867191676,0.8344935134283615,192.2375834103275,423.0281232641459
FL,487OS,Other transportation and support activities,0.07162485882999133,0.9838062555410559,1.0164602983237159,0.9999999999999994,25161.714459845538,25575.883786190752
FL,493,Warehousing and storage,0.03167930555411209,1.5570267085032925,0.64328528787711,1.0016123744118892,9122.685515379457,6078.792
FL,4A0,Other retail,0.06477271082225597,1.0670146110487815,0.9345911567089641,0.9972224195654465,110534.18609004996,103304.27283378367
FL,511,"Publishing industries, except internet (includes software)",0.03095692464120468,1.1021229270247033,0.9069600573582978,0.99958147311022,19995.805704665392,18135.3970888287
FL,512,Motion picture and sound recording industries,0.03372256339362619,0.6689359155925672,1.5153412966561242,1.0136662177138918,5241.138673005737,7942.113872707071
FL,513,Broadcasting and telecommunications,0.06249699504373389,0.8613690355042568,1.1606113545819965,0.9997146830915831,48182.53124779403,55921.192858691604
FL,514,"Data processing, internet publishing, and other information services",0.030977350334160082,1.0841460931577314,0.9381639526532933,1.017106784010483,24666.335987797785,23141.067267786548
FL,521CI,"Federal Reserve banks, credit intermediation, and related activities",0.037428027485153274,0.7843444983668648,1.3219954606605848,1.0368998664350988,40377.640430421125,53379.05736120203
FL,523,"Securities, commodity contracts, and investments",0.03954754590697683,1.1628141270310277,0.8597354791801589,0.9997125607004789,38966.48442911924,33500.869162635034
FL,524,Insurance carriers and related activities,0.062024182731711036,1.0192225646292257,0.9746994802762061,0.9934357040298882,92706.62631963579,90361.10049190946
FL,532RL,Rental and leasing services and lessors of intangible assets,0.083127040662731,0.81147192540546,1.219478523333395,0.9895725853199576,50621.86582357578,61732.27818291545
FL,5411,Legal services,0.07772853213924706,1.0609102671534079,0.9425867869892149,1.0000000000000004,32716.89358640367,30838.511605876287
FL,5412OP,"Miscellaneous professional, scientific, and technical services",0.05120794486045784,1.1205637171862557,0.8924079770412416,1.0000000000000007,124753.54144271385,111331.05554762296
FL,5415,Computer systems design and related services,0.043741896323939544,1.0397187231786678,0.9623281747108428,1.000550621089216,33867.55738115437,32591.704676521018
FL,561,Administrative and support services,0.11144079152310833,0.6690282679220364,1.4947478140255113,1.0000285409977374,100932.94088374579,150869.29274914518
FL,562,Waste management and remediation services,0.059678458799315263,0.9011773958507378,1.109447477244162,0.9998089883760646,9765.416125455407,10834.216284625962
FL,621,Ambulatory health care services,0.07458995918241486,0.9312762536551635,1.0737952310875565,1.0000000000000004,103875.55789228024,111541.0786912899
FL,622,Hospitals,0.05692392090283852,0.9978610038214517,1.0022456743692478,1.0001018747018053,67572.51234889093,67724.25820793852
FL,623,Nursing and residential care facilities,0.0566721353986515,0.979579826448965,1.020845849413885,1,17738.63384001588,18108.410729852894
FL,624,Social assistance,0.04872944148872864,0.7633386046481305,1.3100346214783167,1.0000000000000004,12967.958240620566,16988.474265097982
FL,711AS,"Performing arts, spectator sports, museums, and related activities",0.06472735383306387,0.8967270803416156,1.115193690004576,1.000024381653196,17136.10558384527,19110.076818356425
FL,713,"Amusements, gambling, and recreation industries",0.11479806833466655,0.9852033296153359,1.020718315875243,1.0056150833996478,26679.17641344956,27231.924017674744
FL,721,Accommodation,0.09790865269681871,1.0272139104222937,0.9737346934292606,1.0002338221513236,36339.617170479025,35385.145984833085
FL,722,Food services and drinking places,0.0728477640276533,1.012224040429493,0.9879235821900594,1.0000000000000007,96739.09499180412,95570.83326212755
FL,81,"Other services, except government",0.056864701534921555,1.165044898478123,0.8598430177832735,1.0017557213604364,66029.15605371655,56774.70880291034
FL,ORE,Other real estate,0.07893136538195836,1.0452146284670616,0.9565826480446628,0.9998341770740404,169844.2749411398,162470.08627842125
GA,22,Utilities,0.03647471976350308,0.9301334490908006,1.0783623660077424,1.0030209068644982,20020.791188425923,21589.667755297938
GA,23,Construction,0.0330600960277187,1.061809098381583,0.9417888785509628,1.0000000000000004,82030.60500292487,77255.51149256162
GA,311FT,Food and beverage and tobacco products,0.04140125898280804,1.2576796770183962,0.7951150187706918,1,57359.946155291895,45607.754663950785
GA,313TT,Textile mills and textile product mills,0.28270540862367116,0.9598454947531634,1.0418343425752732,1,11560.7901865035,12044.428243606544
GA,315AL,Apparel and leather and allied products,0.010017207681993602,1.7591261100181577,0.5706945904123046,1.0039237548404032,336.4066961770624,191.98548168672522
GA,321,Wood products,0.05239725305435741,1.1540270181028076,0.8665308388047759,1.0000000000000002,10224.14274855873,8859.534991968363
GA,322,Paper products,0.05952192427649133,1.2790574796963625,0.7822247075846478,1.0005103630394432,15279.156535702818,11951.733753280198
GA,323,Printing and related support activities,0.032034132452397654,0.9608329940019098,1.0407635939258892,1,2548.9115515632293,2652.814347004161
GA,324,Petroleum and coal products,0.002198138573871658,1.7709531009084294,0.5671406284185604,1.004379454549005,2928.769365999022,1661.0240987257139
GA,325,Chemical products,0.018688354981628606,0.6993777384822616,1.4322385078281759,1.0016757285720785,13094.632120098755,18754.636368249143
GA,326,Plastics and rubber products,0.05267053107476097,0.7480460308000381,1.3372844151487342,1.000350298802761,12760.363854138941,17064.23571376724
GA,327,Nonmetallic mineral products,0.041730476900783575,0.9813173104350003,1.019038377664731,1.0000000000000002,6497.242800542174,6620.93976275835
GA,331,Primary metals,0.02261175671947004,1.7016757072904583,0.5887552180201978,1.001870452045468,12219.932213015216,7194.548854265812
GA,332,Fabricated metal products,0.02458466830357073,0.9764642049263788,1.0245363605261597,1.0004230826993425,10415.121535362105,10670.670712277519
GA,333,Machinery,0.03502152536548054,0.9252807975433576,1.081199055333429,1.0004127242220398,15341.725061753654,16587.458643953243
GA,334,Computer and electronic products,0.008784134166985673,0.8005932008815483,1.293242381005629,1.0353610573249712,2945.7481906554794,3809.566403926316
GA,335,"Electrical equipment, appliances, and components",0.05219885036227438,0.9278345404027734,1.0813138765777355,1.0032803637056444,8638.766738053633,9341.218350375573
GA,337,Furniture and related products,0.0350780515634887,0.959439421191289,1.042275288999851,1.0000000000000007,2905.8204365325078,3028.664835268593
GA,339,Miscellaneous manufacturing,0.018481797349434906,0.8631715402866001,1.160679922854066,1.0018658767896762,2925.4443999589366,3395.5045804581982
GA,42,Wholesale trade,0.03422475535916642,1.1317671651354557,0.8835217814718154,0.9999409419517844,107154.8250088626,94673.62188513091
GA,441,Motor vehicle and parts dealers,0.03334608608428994,0.9484000305339035,1.0515149745066446,0.9972568339289586,17223.686213931454,18110.963970152578
GA,445,Food and beverage stores,0.03382350886069686,0.8371819701120156,1.1944834405191491,0.9999999999999998,10027.636692369031,11977.84597657702
GA,452,General merchandise stores,0.02894493756600553,1.171681272814809,0.8534744244888647,0.9999999999999998,10614.300060345777,9059.033635355734
GA,481,Air transportation,0.07569192231783005,0.8534800103614891,1.1819381998620033,1.0087606270648626,23547.81801486034,27832.065635162082
GA,483,Water transportation,8.41068739960719e-4,3.8296671495594126,0.4790516365030066,1.8346083152582418,154.6181357939003,74.07007098511204
GA,484,Truck transportation,0.03286994710371789,1.0484778210487602,0.9537636180036034,0.9999999999999998,18038.24051279054,17204.21753389828
GA,485,Transit and ground passenger transportation,0.01650185726005781,0.5962796454274685,1.684214377956112,1.0042627521115146,1276.0486560271843,2149.139493452557
GA,486,Pipeline transportation,0.018019090250011416,0.34054744136547455,2.2005484867191676,0.7493911567528795,302.46354378400576,665.5856935616106
GA,487OS,Other transportation and support activities,0.0399952946583572,0.8756199090028087,1.1420480390159697,0.9999999999999994,12189.994829471818,13921.5596906131
GA,493,Warehousing and storage,0.05676259643278591,0.8157032066951717,1.2279127582076457,1.0016123744118894,8179.2814139081565,10043.444001108497
GA,4A0,Other retail,0.030174131757062992,0.9716352875066339,1.0263340909781826,0.9972224195654465,46805.92427603619,48038.51574423925
GA,511,"Publishing industries, except internet (includes software)",0.024632638837715968,1.0738754921560123,0.9308169153794238,0.9995814731102202,15283.19400394988,14225.855499901932
GA,512,Motion picture and sound recording industries,0.023343067828501422,2.1457134675695757,0.5068331088569461,1.0875186274845057,6576.858018280381,3784.812
GA,513,Broadcasting and telecommunications,0.0471839012447015,1.2787679060828046,0.7817796164074581,0.999714683091583,47409.77209431581,37063.993441859224
GA,514,"Data processing, internet publishing, and other information services",0.02198082127785941,1.2278142050490788,0.8283881875839891,1.0171067840104828,19482.01006000984,16138.667004104596
GA,521CI,"Federal Reserve banks, credit intermediation, and related activities",0.033195549679348915,1.313544779139796,0.7893905734330091,1.0368998664350988,59966.36003507655,47336.879334779354
GA,523,"Securities, commodity contracts, and investments",0.014211873666437608,1.0410301617342455,0.9603108511621449,0.9997125607004788,12345.721745564171,11855.73055769373
GA,524,Insurance carriers and related activities,0.028418145030583826,0.9065203987128246,1.0958779366029436,0.9934357040298881,38159.16247346168,41817.78423391366
GA,532RL,Rental and leasing services and lessors of intangible assets,0.05951534097609688,0.9383810048244796,1.054553086893583,0.9895725853199577,35207.79924500179,37128.493376546205
GA,5411,Legal services,0.03318365740359906,0.8852447139027452,1.1296311452585102,1.0000000000000004,11725.31855986988,13245.285033306678
GA,5412OP,"Miscellaneous professional, scientific, and technical services",0.027459207145780727,0.9931097880327904,1.0069380163706356,1.0000000000000007,58125.490868242814,58528.766475437915
GA,5415,Computer systems design and related services,0.04287111883223357,0.6411201870811538,1.5606287888772477,1.0005506210892159,19497.206138781854,30427.901202857163
GA,561,Administrative and support services,0.03311814635928572,1.108726159118121,0.9019617087353283,1.0000285409977376,46886.92284141051,42290.20904338012
GA,562,Waste management and remediation services,0.023369309512461345,0.866576617707915,1.1537456330411353,0.9998089883760645,3433.306589577063,3961.1624846158898
GA,621,Ambulatory health care services,0.03287418724705191,0.9082260107053728,1.1010475236481625,1.0000000000000004,44007.29790399411,48454.12637963969
GA,622,Hospitals,0.027025633803835488,0.974903731137083,1.025846801853279,1.0001018747018051,31875.990267511414,32699.882671832827
GA,623,Nursing and residential care facilities,0.019027514399661535,0.9056478966840263,1.104181883115323,0.9999999999999998,5564.85592879643,6144.613098723911
GA,624,Social assistance,0.024321932990470516,0.7274957719485982,1.3745784354478092,1.0000000000000004,6224.640249377566,8556.256255214876
GA,711AS,"Performing arts, spectator sports, museums, and related activities",0.024145807303166955,0.6901691513739456,1.4489554910740505,1.0000243816531957,5475.405140034103,7933.6183435074945
GA,713,"Amusements, gambling, and recreation industries",0.02380720285905983,0.8236893253738817,1.2208669609056644,1.005615083399648,4677.100199252802,5710.117106113045
GA,721,Accommodation,0.022220662746703895,0.9276633973604581,1.0782292639737163,1.0002338221513238,7314.745369175073,7886.972515560789
GA,722,Food services and drinking places,0.033259752033634134,0.969655336371901,1.0312942779664762,1.0000000000000007,42338.33770587282,43663.28541467895
GA,81,"Other services, except government",0.027235009869497704,0.9398148017885001,1.0659075803595144,1.0017557213604364,25759.958261083495,27457.734780233593
GA,ORE,Other real estate,0.030733759596376916,0.9328462662114354,1.071810236358304,0.9998341770740403,57016.32925415444,61110.68533417815
HI,212,"Mining, except oil and gas",7.842110805536034e-4,1.4597962724774347,0.6847566381703887,0.9996051879553133,138.60082721140782,94.90783648891855
HI,22,Utilities,0.005515541631762644,1.0561595723311852,0.9496868968868045,1.0030209068644982,3623.1321288198606,3440.8411084298154
HI,23,Construction,0.004161251587230598,1.248336045181556,0.8010663505711411,1.0000000000000004,12247.46424134377,9811.031483563804
HI,42,Wholesale trade,0.0017506592698755057,1.192988554009147,0.8381815052553448,0.9999409419517842,5836.916225512911,4892.395227949758
HI,441,Motor vehicle and parts dealers,0.002925511584129695,1.3357412627329992,0.7465943156450201,0.9972568339289586,2086.2063390486533,1557.549793996332
HI,445,Food and beverage stores,0.004770363843231698,1.2521430141944165,0.7986308182563026,1,2073.5233113929303,1655.979618851254
HI,452,General merchandise stores,0.004450357106038239,1.182059154962239,0.8459813502581811,0.9999999999999998,1613.9376204706614,1365.361127398246
HI,481,Air transportation,0.017869581317562794,1.2088427237687362,0.8344845919408853,1.0087606270648628,5981.21677609862,4991.233240712635
HI,483,Water transportation,0.008242718400802493,2.0445790232131498,0.4790516365030066,0.9794589270299784,1312.5037602580328,628.7570742679604
HI,484,Truck transportation,0.0012207877489199246,1.4363036258926678,0.6962316198140186,0.9999999999999998,955.3785430670018,665.1647505750958
HI,485,Transit and ground passenger transportation,0.0067680550899122185,1.013374033960189,0.9910089645645765,1.0042627521115148,1129.9184569362355,1119.759320050783
HI,487OS,Other transportation and support activities,0.00421611363504168,1.337971096585988,0.7474003007625749,0.9999999999999993,2162.485972798358,1616.2426664643422
HI,4A0,Other retail,0.005064759803437077,0.9774233360264161,1.0202564056016103,0.9972224195654467,7747.253014504982,7904.184513865093
HI,511,"Publishing industries, except internet (includes software)",3.72819211842838e-4,2.063925816085761,0.49979073655510997,1.0315310038166092,512.4710978728915,354.654
HI,512,Motion picture and sound recording industries,0.0012586860951858514,3.2444457552050534,0.5068331088569461,1.644392528628299,636.4872835564288,366.28200000000004
HI,513,Broadcasting and telecommunications,0.0037868971667427923,0.806449718647253,1.2396491188173702,0.9997146830915832,2649.812998851885,3284.838349057552
HI,524,Insurance carriers and related activities,0.0032608702410330042,0.867815289983882,1.1447547830694929,0.993435704029888,4301.002170214123,4923.592806344886
HI,532RL,Rental and leasing services and lessors of intangible assets,0.0051669194874077755,1.3484730616847287,0.7338467585578791,0.9895725853199575,4085.8484683625943,2998.386654466565
HI,5411,Legal services,0.002164854965119489,1.3287767147886667,0.7525718872632742,1.0000000000000004,1167.1380391183889,964.5120000000001
HI,5412OP,"Miscellaneous professional, scientific, and technical services",0.0020546008786041453,1.1279765132343766,0.8865432819452821,1.0000000000000004,5000.741080097486,4433.37340930822
HI,5415,Computer systems design and related services,0.0015823617508050078,1.1998389747390703,0.8339040839266001,1.000550621089216,1331.841849198156,1110.6283571906974
HI,561,Administrative and support services,0.004284551806974441,0.8251369038603317,1.2119546905721839,1.0000285409977376,4859.811718643183,5889.871607707271
HI,562,Waste management and remediation services,0.004605862043277291,1.0069618321686498,0.992896608824606,0.9998089883760645,800.6372564549342,794.9500168327405
HI,621,Ambulatory health care services,0.0034945478904467634,1.2987049505056623,0.7699978348512813,1.0000000000000004,6872.616847005863,5291.9000919569535
HI,622,Hospitals,0.0040328433881001,0.8826760535185705,1.1330338811335663,1.0001018747018051,3918.979610855779,4440.336678571237
HI,623,Nursing and residential care facilities,0.0029246127454177987,1.02190796410432,0.9785617052867162,1,931.9136722864835,911.9350323326672
HI,624,Social assistance,0.0032677045428404863,1.3231043970199408,0.7557982591943037,1.0000000000000004,1414.4834147252957,1069.0641025085927
HI,711AS,"Performing arts, spectator sports, museums, and related activities",0.0033207573566577213,1.274836554495033,0.7844334068764675,1.000024381653196,1098.9519632804652,862.0546325496779
HI,713,"Amusements, gambling, and recreation industries",0.004300795341875099,1.3246862368976984,0.7591345447618691,1.0056150833996478,1381.2127770859277,1048.5263327524028
HI,721,Accommodation,0.024541861004494913,1.1725805503929891,0.8530192845311111,1.0002338221513238,10430.462996974276,8897.386083007226
HI,722,Food services and drinking places,0.006192032372389002,0.9811887572098417,1.0191718898651583,1.0000000000000007,8262.6056299423,8421.01539507879
HI,81,"Other services, except government",0.004072990126762276,1.1162669428682057,0.8974159162919072,1.0017557213604367,4667.275256621252,4188.4871010073075
HI,ORE,Other real estate,0.00569488024450924,0.8880074243593702,1.1259299749609013,0.9998341770740404,9811.11080191509,11046.623739538887
IA,212,"Mining, except oil and gas",0.007000368510750621,0.8988438208241492,1.112101084522977,0.9996051879553131,816.9547570667661,908.5362713401558
IA,213,Support activities for mining,2.305538294303908e-4,0.5765504322528563,1.7341472325111535,0.99982333649440025,14.652015261201331,25.408751715923476
IA,22,Utilities,0.013241888231927325,0.7293554610145023,1.3752154614285585,1.0030209068644982,5865.238194685509,8065.966250292839
IA,23,Construction,0.009546281654203488,0.9774720073457118,1.0230471998021327,1.0000000000000004,21718.790657121368,22219.347964856737
IA,311FT,Food and beverage and tobacco products,0.05000788969843356,0.7098032641836427,1.4088410838038588,1,38320.44804937932,53987.42156173703
IA,313TT,Textile mills and textile product mills,0.002372818505457121,1.130938449110513,0.8842214187575843,1.0000000000000002,125.42449844090135,110.9030279583722
IA,315AL,Apparel and leather and allied products,0.009652407544849159,1.0342852583104514,0.9706449422670445,1.003923754840403,171.36975452716297,166.33918548933568
IA,321,Wood products,0.016230258519184627,1.100661333424892,0.9085446809404423,1.0000000000000002,3428.8764018164834,3115.2874164725686
IA,322,Paper products,0.012878048464312663,0.7820778289633923,1.2792976938952145,1.0005103630394434,1908.6700139171396,2441.7571472111435
IA,323,Printing and related support activities,0.014452086915653934,1.1367697009138038,0.8796856559390525,0.9999999999999999,1323.1578674755017,1163.9629965611045
IA,324,Petroleum and coal products,0.0010289287635564099,1.0473738615185624,0.9589502769266927,1.004379454549005,754.3005480159792,723.3367194058793
IA,325,Chemical products,0.02957387585639458,0.4767936491807512,2.003351457144157,0.9551852518433379,14204.868323088813,28457.343653600852
IA,326,Plastics and rubber products,0.01695963962517612,0.8314890243489185,1.203082986676903,1.000350298802761,4199.957812084111,5052.897788479143
IA,327,Nonmetallic mineral products,0.0156889512842311,0.8385268038560617,1.1925677216296307,1.0000000000000004,2043.8158064852464,2437.388759770736
IA,331,Primary metals,0.02064870265932411,1.016589700913598,0.9855209541716763,1.001870452045468,6992.79727123366,6891.54823907529
IA,332,Fabricated metal products,0.01464214135484705,0.9541314387285588,1.0485170513115782,1.0004230826993425,5984.318540981868,6274.660030699514
IA,333,Machinery,0.05639446470364322,0.8248840212542977,1.212791978563044,1.0004127242220395,20319.559233106942,24643.39844584874
IA,334,Computer and electronic products,0.014936215786744983,0.5251149926115702,1.9716844346336007,1.035361057324971,3134.7952488680435,6180.826997956486
